facilityId,serviceLineLevel3,orderId   ,lineItemId,sku               ,masterMaterialId,batchId   ,deviationNumber,deviationDescription                                                                                                      ,deviationTypeName                ,deviationStatusName         ,deviationSeverityName,deviationOpenedDate,deviationClosedDate,deviationProjectedCloseDate,START_DATE  ,END_DATE    ,ACTIVE,CHANGE,DATE_SENT                    ,ID,,,,
1013      ,Steriles         ,2021300859,000010    ,000000000000360477,7000000085      ,0010581811,"216,439        ",DS allocation of the two WAFs has been switched: lots 0010581811 and 0010586442                                           ,Deviation                        ,Closed - Done               ,Major                ,2021.11.23         ,2022.01.04         ,2021.12.23                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,2021300859,000010    ,000000000000360477,7000000085      ,0010581811,"221,869        ",VI Limits Exceeded                                                                                                        ,Deviation                        ,Closed - Done               ,Minor                ,2021.12.01         ,2021.12.21         ,2021.12.31                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000037121,000010    ,000000000000362144,7000000099      ,0010475406,"19,783         ",E-beam malfunctioning and HT excursions                                                                                   ,Deviation                        ,Closed - Done               ,Major                ,2020.11.04         ,2021.01.14         ,2020.12.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000074176,000010    ,013775            ,5000000026      ,AT7498B   ,"558,164        ",04/23/23 318891 Chest L3 Amgen AT7498A Action Tier 2                                                                      ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2023.05.01         ,2023.05.15         ,2023.05.31                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000074176,000010    ,013775            ,5000000026      ,AT7498B   ,"573,270        ","AMG-416 Formulated Bulk 100% QS Bioburden sample, Batch AT7498, incorrect volume filtered                                 ",Deviation                        ,Closed - Done               ,Major                ,2023.05.25         ,2023.07.25         ,2023.06.24                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000074176,000010    ,013775            ,5000000026      ,AT7498B   ,"562,760        ",AMG 416 AT7498 Incorrect Peristaltic Pump Used for mfg                                                                    ,Deviation                        ,Closed - Done               ,Minor                ,2023.05.09         ,2023.05.24         ,2023.06.08                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000068153,000010    ,026634            ,5000000810      ,AP3256B   ,"33,708         ",One fiber found in appearance test in Remdesivir batch AP3256A                                                            ,OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2020.12.16         ,2021.02.02         ,2021.01.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000047084,000010    ,000000003000004365,7000000425      ,CGKVN     ,"19,525         ",Incorrect potency for TAF Mat#1800003427 B#1091161 was used for manufacturing of nine batches of Symtuza Bulk Tablets.    ,Deviation                        ,Closed - Done               ,Major                ,2020.11.03         ,2021.02.10         ,2020.12.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000050681,000010    ,000000000000510493,5000000948      ,MM330M0101,"361,099        ",Out of Yield                                                                                                              ,Deviation                        ,Closed - Done               ,Minor                ,2022.07.18         ,2022.08.16         ,2022.08.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000047600,000010    ,000000004000004696,5000003414      ,CGTGN     ,"3,551          ","Ponatinib had low stratified results CFFKZ,15 mg (36.4, 46.1%) & batch CFGXG, 30 mg (77.9, 88.8%)                         ",OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2020.04.16         ,2020.04.23         ,2020.05.16                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000036195,000010    ,000000000000361915,7000000178      ,AVZVA184B ,"200,076        ",Zoster beginning of campaign challenge pool failure                                                                       ,Equipment/Facility               ,Closed - Done               ,Major                ,2020.09.25         ,2021.02.01         ,2020.10.25                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000043334,000010    ,000000000000360147,7000000138      ,21M031    ,"243,898        ","Recovery of gram negative  microorganism in Sterile Area 2,  grade A- surfaces                                            ",Deviation                        ,Closed - Done               ,Major                ,2022.01.11         ,2022.02.15         ,2022.02.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000033757,000010    ,000000000000361201,7000000082      ,0010475942,"190,884        ","Major A, Major B and total defects quantity out of limit                                                                  ",Product                          ,Closed - Done               ,Minor                ,2020.03.27         ,2021.03.11         ,2020.04.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005      ,OSD              ,0000058510,000010    ,000000004000005702,5000002633      ,1161239   ,"632,553        ",Primary label contained an incorrect sequence in the 2D barcode.                                                          ,Deviation                        ,Closed - Done               ,Major                ,2023.08.28         ,2023.09.07         ,2023.09.27                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000070498,000010    ,026656            ,5000000932      ,AQ3321B   ,"155,583        ",07/25/2021 2F345-P5-5.0 Gilead AQ3321A Action Tier 2                                                                      ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2021.08.09         ,2021.08.20         ,2021.09.08                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000065846,000010    ,014594            ,5000000027      ,AM8262B   ,"580,680        ",AMG 416 batch AM8262 Buffer bioburden not tested within 24 hours                                                          ,Deviation/Investigation          ,Closed                      ,Major                ,2020.05.06         ,2020.05.14         ,2020.06.05                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000065846,000010    ,014594            ,5000000027      ,AM8262B   ,"576,080        ","03/30/2020-03/31/2020 @1546, 0426 2F109-NVA-9-5.0? Amgen AM8262A Action Tier 2                                            ",Mic-SterilesEM Excursion         ,Closed                      ,?                    ,2020.03.31         ,2020.04.27         ,2020.04.30                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000065846,000010    ,014594            ,5000000027      ,AM8262B   ,"576,849        ",03/31/2020 @0449 220379-Chest Amgen AM8262A Action Tier 2                                                                 ,Mic-SterilesEM Excursion         ,Closed                      ,?                    ,2020.04.07         ,2020.04.27         ,2020.05.07                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000065846,000010    ,014594            ,5000000027      ,AM8262B   ,"576,079        ",03/30/2020 @0904 2F109-NVA-3-5.0? Amgen AM8262A Action Tier 1                                                             ,Mic-SterilesEM Excursion         ,Closed                      ,?                    ,2020.03.31         ,2020.04.27         ,2020.04.30                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000065846,000010    ,014594            ,5000000027      ,AM8262B   ,"584,249        ",Unsecured/Damaged Vials in partial shipper                                                                                ,Complaints Tracking              ,Closed                      ,?                    ,2020.06.04         ,2020.06.23         ,2020.06.24                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,2022300378,000240    ,000000000000415741,5000000193      ,KP2252B   ,"411,766        ",Accidental damage to product packages IOMERON cod. 415741 during handling.                                                ,Deviation                        ,Closed - Done               ,Major                ,2022.10.04         ,2022.10.31         ,2022.11.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005      ,OSD              ,0000061528,000010    ,000000003000003504,7000000375      ,CSSPB     ,"732,974        ","SAP discrepancy of Emtricitabine #1800004902, Lot 1116305                                                                 ",Deviation                        ,Investigation/RCA/CAPA Plan ,Major                ,2024.02.01         ,?                  ,2024.03.01                 ,"Feb 2, 2024 ","Dec 31, 9000",Y     ,I     ,"Feb 2, 2024, 11:56:52.266 AM ",1 ,,,,
1013      ,Steriles         ,0000046298,000020    ,000000000000362930,7000000279      ,10051     ,"368,415        ",Discovery of burnt plastic on the outside of 7 vials                                                                      ,Deviation                        ,Closed - Done               ,Major                ,2022.07.28         ,2022.11.15         ,2022.08.27                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046298,000020    ,000000000000362930,7000000279      ,10051     ,"367,276        ",Performed extraordinary intervention not coverd by Media Fill                                                             ,Deviation                        ,Closed - Done               ,Major                ,2022.07.27         ,2022.11.04         ,2022.08.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046298,000020    ,000000000000362930,7000000279      ,10051     ,"479,372        ",Incorrect part number on the label fro Remdesivir product                                                                 ,Deviation                        ,Closed - Done               ,Major                ,2023.01.16         ,2023.02.16         ,2023.02.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,2021300141,000010    ,000000000000415171,5000000638      ,CP1701C   ,"64,835         ",AQL failure due to the detection of extraneous particle in one vial belonging to batch CP1701                             ,Deviation                        ,Closed - Done               ,Major                ,2021.02.26         ,2021.03.26         ,2021.03.28                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,0000050899,000010    ,000000000000363805,7000006395      ,545103    ,"667,302        ","Incorrect value for IPC 7/C density entered in MLN0002 eBR 353051, lot 545103.                                            ",Deviation                        ,Closed - Done               ,Major                ,2023.10.23         ,2023.11.28         ,2023.11.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005      ,OSD              ,0000049114,000010    ,000000003000003392,7000000415      ,CHHYH     ,"115,373        ","The % weight gain of PAN 2 coated tablets was OOS for batch CHHYH, Pepcid 10mg FCT.                                       ",Deviation                        ,Closed - Done               ,Major                ,2021.05.26         ,2021.06.18         ,2021.06.25                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
